event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,inter2,interaction,civilian_targeting,region,country,location,notes,check,fatalities,perpetrator,is_lethal
PSE16011,2022-08-07,2022,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2021-2022),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Al Burayj,"On 7 August 2022, at approximately 19:24, Israeli military airplanes struck a Palestinian house east of Al Burayj (Deir El Balah, Gaza Strip), killing 4 Palestinians (3 children and their father) and injuring others.",1,4,Israel,1
PSE16023,2022-08-07,2022,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2021-2022),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Jabalya,"On 7 August 2022, at approximately 19:24pm, Israeli military airplanes struck Al Faluja cemetery in Jabalya (North Gaza, Gaza Strip), killing 5 Palestinians including children and injuring others.",1,5,Israel,1
SYR104976,2022-08-16,2022,1,Political violence,Battles,Armed clash,Military Forces of Turkey (2016-),,8,Military Forces of Syria (2000-2024),1,18,,Middle East,Syria,Ain al Arab,"On 16 August 2022, shelling exchange with rockets took place between Turkish forces and YPG in rural Ain al Arab town in Aleppo countryside, amid Turkish forces shelling regime and YPG positions in the town as well, in addition to a Turkish drone which conducted an airstrike targeting a military vehicle in the town, and resulted in killing 1 child, and injuring seven others including two children, and a woman.",1,1,Turkey,1
UKR68935,2022-08-18,2022,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),,8,Civilians (Ukraine),7,78,Civilian targeting,Europe,Ukraine,Kharkiv,"On 18 August 2022, Russian forces launched missile attacks (with Iskander variant and modified S-300) and hit several residential buildings and infrastructure in Holodnoyarskyi, Saltivskyi, and Slobidskyi districts of Kharkiv, Kharkiv. In the Slobidskyi district, 1 missile hit a dormitory, killing in total 6 people and injuring 22 more civilians. Among killed was a 13-year-old boy and 2 more children were among the wounded.",1,6,Russia,1
SYR105416,2022-08-19,2022,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,8,Civilians (Syria),7,78,Civilian targeting,Middle East,Syria,Fafin,"On 19 August 2022, Turkish forces shelled Ghirnata town, farmlands in its outskirts, and tents belongs to livestock breeders in Fafin district in Aleppo countryside, injuring a little girl. She died on 13th of September from her wounds.",1,1,Turkey,1
PAK77447,2022-08-21,2022,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Police Forces of India (2014-) Border Security Force,,8,Civilians (Pakistan),7,78,Civilian targeting,South Asia,Pakistan,Zafarwal,"On 21 August 2022, 4 children were killed and 2 injured in a suspected Indian anti-tank landmine explosion in Sukkur village in Zafarwal tehsil (Narowal Punjab). The landmine is suspected to be planted by the Indian BSF.",1,4,India,1
UKR69840,2022-08-24,2022,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),,8,Civilians (Ukraine),7,78,Civilian targeting,Europe,Ukraine,Synelnykove,"On 24 August 2022, Russian forces launched 3 rockets to Synelnykove district (coded to Synelnykove, Dnipropetrovsk region), destroying a private house and an infrastructure facility. A child was killed, a woman and another child were rescued under the rubble.",1,1,Russia,1
UKR139858,2022-08-26,2022,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),,8,Civilians (Ukraine),7,78,Civilian targeting,Europe,Ukraine,Kamianka,"On 26 August 2022, Russian forces shelled Kamianka (Zaporizhia). According to Ukrainian sources, the projectiles hit the residential buildings killing 5 civilians including 2 children.",1,5,Russia,1
UKR73166,2022-09-04,2022,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,1,Military Forces of Russia (2000-),8,18,,Europe,Ukraine,Snihurivka,"On 4 September 2022, Ukrainian forces shelled Snihurivka (Mykolaiv), targeting Russian military positions. As a result of shelling, a 5-yo boy and his father were killed, another 9-yo girl was wounded.",1,2,Ukraine,1
SYR104618,2022-09-08,2022,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),,8,Civilians (Syria),7,78,Civilian targeting,Middle East,Syria,Hafasraja,"On 8 September 2022, Russian warplanes conducted airstrikes on the vicinity of Hafasraja town and the outskirts of Sheikh Yousef town in Idleb countryside, killing 7 people, and injuring fifteen others including children, amid shelling the area with cluster bombs as well. Fatalities split between the two locations Hafasraja 4, Sheikh Yousef 3.",0,4,Russia,1
UKR72526,2022-09-14,2022,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),,8,Civilians (Ukraine),7,78,Civilian targeting,Europe,Ukraine,Kherson,"On 14 September 2022, Russian forces shelled Kherson, Kherson region as a result of which 3 civilians were killed including 2 children.",1,3,Russia,1
IRQ41272,2022-09-20,2022,1,Political violence,Violence against civilians,Attack,Global Coalition Against Daesh,Military Forces of the United States (2021-2025),8,Civilians (Iraq),7,78,Civilian targeting,Middle East,Iraq,Abu Ghraib,"On 20 September 2022, U.S. forces conducted a live-fire exercise in Abu Ghraib district, Baghdad. A stray bullet from the exercise killed an Iraqi female aged 15.",1,1,Other/Non-State,1
UKR75488,2022-09-25,2022,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),,8,Civilians (Ukraine),7,78,Civilian targeting,Europe,Ukraine,Kurylivka,"On 25 September 2022, Russian forces shelled and shot with automatic weapons a convoy of 5 civilian cars and a minibus that were trying to evacuate from Kupiansk near Kurylivka, Kharkiv region, despite the fact that vehicles were marked with 'Children' signs and that civilians in cars were clearly visible. At least 26 civilians were killed.",1,26,Russia,1
YEM76932,2022-10-05,2022,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Milaha,"On 5 October 2022, a landmine leftover from previous military activity exploded near Milaha village (Majzar, Marib), killing 2 children, aged twelve and eight, and injuring another child. Sources differed as to the origin of the device (Houthi or anti-Houthi).",1,2,Other/Non-State,1
UKR149860,2022-10-06,2022,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Ukraine),7,78,Civilian targeting,Europe,Ukraine,Pidhirne,"On 6 October 2022, two children were killed in an explosion of unknown mine in Pidhirne (Zaporizhia).",1,2,Other/Non-State,1
YEM82083,2022-10-15,2022,3,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Operation Restoring Hope,Military Forces of Saudi Arabia (2015-) Border Guard,8,Civilians (International),7,78,Civilian targeting,Middle East,Yemen,Ar Raqw,"Around 15 October 2022 (month of), Saudi border guard forces (coded under ORH) fired shells at a group of 170 migrants, mostly women and including children and Ethiopian migrants, at the Saudi-Yemen border (coded to Ar Raqw in Monabbih border district in Yemen (Sadah)), killing at least 20 migrants and injuring others.",1,20,Other/Non-State,1
RUS9044,2022-10-23,2022,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,8,Civilians (Russia),7,78,Civilian targeting,Europe,Russia,Shebekino,"On 23 October 2022, the governor of Belgorod reported that Ukrainian forces fired artillery rounds at Shebekino, killing 2 residents, including a child, and causing power shortages.",1,2,Ukraine,1
UKR78442,2022-10-24,2022,1,Political violence,Violence against civilians,Attack,Military Forces of Russia (2000-),,8,Civilians (Ukraine),7,78,Civilian targeting,Europe,Ukraine,Oleshky,"On 24 October 2022, Russian forces shot small arms at a car with civilians in Oleshky district (coded to Oleshky, Kherson region). 2 civilians, including a 14-year-old child, were killed, another child was injured.",1,2,Russia,1
UKR78898,2022-10-29,2022,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Ukraine),7,78,Civilian targeting,Europe,Ukraine,Fedorivka,"On 29 October 2022, a local civilian man found an unexploded fragment of S-300 rocket (UXO) in a field and brought it home where it detonated in Fedorivka (Kharkiv). As a result of the explosion, a family of three (47-yo man, 35-yo woman and a 4-yo girl) were killed at their house.",1,3,Other/Non-State,1
SYR107565,2022-11-06,2022,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),Military Forces of Syria (2000-2024),8,Civilians (Syria),7,78,Civilian targeting,Middle East,Syria,Ba'ayba,"On 6 November 2022, Syrian regime forces fired 30 cluster rockets targeting areas on the western side of Idleb city, including Maram Refugee Camp, areas hosting refugees in Kafr Jales, Watan refugee camp coded to Idleb province, Wadi Haj Khaled refugee camp coded to Idleb province, Kafruhin refugee camp, Murin refugee camp and Ba'ayba refugee camp in Idleb countryside, in conjunction with Russian warplanes conducting four airstrikes targeting areas and refugee camps in the western and northern countryside of Idleb city, killing 9 civilians including a woman, and three children, and wounding at least eighty others. Fatalities split between seven locations Maram Refugee Camp 2, Kafr Jales 2, Ba'ayba 1, Kafruhin 1, Murin 1, Watan refugee camp and Wadi Haj Khaled 2 fatalities coded in Idleb. total fatalities 9.",1,1,Russia,1
SYR107566,2022-11-06,2022,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),Military Forces of Syria (2000-2024),8,Civilians (Syria),7,78,Civilian targeting,Middle East,Syria,Idleb,"On 6 November 2022, Syrian regime forces fired 30 cluster rockets targeting areas on the western side of Idleb city, including Maram Refugee Camp, areas hosting refugees in Kafr Jales, Watan refugee camp coded to Idleb province, Wadi Haj Khaled refugee camp coded to Idleb province, Kafruhin refugee camp, Murin refugee camp and Ba'ayba refugee camp in Idleb countryside, in conjunction with Russian warplanes conducting four airstrikes targeting areas and refugee camps in the western and northern countryside of Idleb city, killing 9 civilians including a woman, and three children, and wounding at least eighty others. Fatalities split between seven locations Maram Refugee Camp 2, Kafr Jales 2, Ba'ayba 1, Kafruhin 1, Murin 1, Watan refugee camp and Wadi Haj Khaled 2 fatalities coded in Idleb. total fatalities 9.",1,2,Russia,1
SYR107567,2022-11-06,2022,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),Military Forces of Syria (2000-2024),8,Civilians (Syria),7,78,Civilian targeting,Middle East,Syria,Kafr Jales,"On 6 November 2022, Syrian regime forces fired 30 cluster rockets targeting areas on the western side of Idleb city, including Maram Refugee Camp, areas hosting refugees in Kafr Jales, Watan refugee camp coded to Idleb province, Wadi Haj Khaled refugee camp coded to Idleb province, Kafruhin refugee camp, Murin refugee camp and Ba'ayba refugee camp in Idleb countryside, in conjunction with Russian warplanes conducting four airstrikes targeting areas and refugee camps in the western and northern countryside of Idleb city, killing 9 civilians including a woman, and three children, and wounding at least eighty others. Fatalities split between seven locations Maram Refugee Camp 2, Kafr Jales 2, Ba'ayba 1, Kafruhin 1, Murin 1, Watan refugee camp and Wadi Haj Khaled 2 fatalities coded in Idleb. total fatalities 9.",1,2,Russia,1
SYR107568,2022-11-06,2022,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),Military Forces of Syria (2000-2024),8,Civilians (Syria),7,78,Civilian targeting,Middle East,Syria,Kafruhin,"On 6 November 2022, Syrian regime forces fired 30 cluster rockets targeting areas on the western side of Idleb city, including Maram Refugee Camp, areas hosting refugees in Kafr Jales, Watan refugee camp coded to Idleb province, Wadi Haj Khaled refugee camp coded to Idleb province, Kafruhin refugee camp, Murin refugee camp and Ba'ayba refugee camp in Idleb countryside, in conjunction with Russian warplanes conducting four airstrikes targeting areas and refugee camps in the western and northern countryside of Idleb city, killing 9 civilians including a woman, and three children, and wounding at least eighty others. Fatalities split between seven locations Maram Refugee Camp 2, Kafr Jales 2, Ba'ayba 1, Kafruhin 1, Murin 1, Watan refugee camp and Wadi Haj Khaled 2 fatalities coded in Idleb. total fatalities 9.",1,1,Russia,1
SYR107569,2022-11-06,2022,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),Military Forces of Syria (2000-2024),8,Civilians (Syria),7,78,Civilian targeting,Middle East,Syria,Maram Refugee Camp,"On 6 November 2022, Syrian regime forces fired 30 cluster rockets targeting areas on the western side of Idleb city, including Maram Refugee Camp, areas hosting refugees in Kafr Jales, Watan refugee camp coded to Idleb province, Wadi Haj Khaled refugee camp coded to Idleb province, Kafruhin refugee camp, Murin refugee camp and Ba'ayba refugee camp in Idleb countryside, in conjunction with Russian warplanes conducting four airstrikes targeting areas and refugee camps in the western and northern countryside of Idleb city, killing 9 civilians including a woman, and three children, and wounding at least eighty others. Fatalities split between seven locations Maram Refugee Camp 2, Kafr Jales 2, Ba'ayba 1, Kafruhin 1, Murin 1, Watan refugee camp and Wadi Haj Khaled 2 fatalities coded in Idleb. total fatalities 9.",1,2,Russia,1
SYR107570,2022-11-06,2022,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),Military Forces of Syria (2000-2024),8,Civilians (Syria),7,78,Civilian targeting,Middle East,Syria,Murin,"On 6 November 2022, Syrian regime forces fired 30 cluster rockets targeting areas on the western side of Idleb city, including Maram Refugee Camp, areas hosting refugees in Kafr Jales, Watan refugee camp coded to Idleb province, Wadi Haj Khaled refugee camp coded to Idleb province, Kafruhin refugee camp, Murin refugee camp and Ba'ayba refugee camp in Idleb countryside, in conjunction with Russian warplanes conducting four airstrikes targeting areas and refugee camps in the western and northern countryside of Idleb city, killing 9 civilians including a woman, and three children, and wounding at least eighty others. Fatalities split between seven locations Maram Refugee Camp 2, Kafr Jales 2, Ba'ayba 1, Kafruhin 1, Murin 1, Watan refugee camp and Wadi Haj Khaled 2 fatalities coded in Idleb. total fatalities 9.",1,1,Russia,1
PSE17641,2022-11-14,2022,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2021-2022),,8,Civilians (Palestine),7,78,Civilian targeting,Middle East,Palestine,Baytunya,"On 14 November 2022, overnight Israeli military forces opened fire toward a Palestinian car during their operation in Baytunya town (Ramallah and Al Bireh, West Bank). A 15-year-old girl was killed, the driver was injured, and the passengers were arrested. Israeli sources reported that soldiers signaled to the car's driver to stop, but instead, he accelerated toward them.",1,1,Israel,1
SYR108145,2022-11-22,2022,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Syria (2000-2024),QSD: Syrian Democratic Forces,1,Military Forces of Turkey (2016-),8,18,,Middle East,Syria,Azaz,"On 22 November 2022, regime forces supported by QSD shelled a Turkish base in Azaz city in Aleppo countryside with more than ten rockets, killing 5 people most of them are IDP's from Idleb including a child, and seriously injuring three others. 5 fatalities.",1,5,Syria,1
UKR81802,2022-11-23,2022,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),,8,Civilians (Ukraine),7,78,Civilian targeting,Europe,Ukraine,Vilniansk,"On 23 November 2022, Russian forces hit a maternity hospital in Vilniansk, Zaporizhia region, with C-300 rockets. A 2-days' old baby was killed. 2 other civilians were injured.",1,1,Russia,1
YEM77689,2022-11-29,2022,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Al Jabaliyah,"On 29 November 2022, a landmine/explosive fragment leftover from previous unidentified military activity exploded in Al Jabaliyah (At Tuhayat, Al Hudaydah) killing 1 child, aged 10, and injuring 1 other, aged 12, as they were grazing sheep. Sources differed as to the origin of the device (Houthi or anti-Houthi) and nature of the explosive (IED or landmine).",1,1,Other/Non-State,1
YEM77702,2022-11-29,2022,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Ar Ruways,"On 29 November 2022, a landmine leftover from previous unidentified military activity exploded in Ar Ruways (Rahabah, Marib) killing 2 children, who were brothers aged 10 and 13, and seriously injuring 1 other, who was their sister aged 8. Sources differed as to the origin of the device (Houthi or anti-Houthi).",1,2,Other/Non-State,1
YEM77687,2022-11-29,2022,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Az Zafaran,"On 29 November 2022, an explosive fragment leftover from previous unidentified military activity exploded in Az Zafaran (Ad Durayhimi, Al Hudaydah) killing 1 child. According to some sources, the victim was a 27-year-old adult.",1,1,Other/Non-State,1
YEM77638,2022-11-30,2022,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2021-2025),,8,AQAP: Al Qaeda in the Arabian Peninsula,2,28,,Middle East,Yemen,Marda Al Awshan,"On 30 November 2022, US drone strikes targeted the house of AQAP leader Hassan al Hadrami who is responsible for manufacturing explosive devices for the organization in Marda Al Awshan (Marib). Al Hadrami survived the strike but at least 3 civilians were killed including 1 woman and 2 children. According to some sources, it was actually a Houthi drone which targeted a house in Al Hadba area instead.",1,3,United States,1
YEM77749,2022-12-07,2022,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Operation Restoring Hope,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Al Mihsam,"On 7 December 2022, an explosive fragment leftover from previous anti-Houthi military activity (coded as Saudi-led coalition forces) exploded in Al Mihsam (Abs, Hajjah) killing 1 child and injuring 3 more.",1,1,Other/Non-State,1
UKR147830,2022-12-14,2022,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Ukraine),7,78,Civilian targeting,Europe,Ukraine,Toretsk,"On 14 December 2022, two adolescents (14-year-old and 17-yo) were killed in an explosion of an anti-tank mine in Toretsk (Donetsk). It is unknown as who planted the mine.",1,2,Other/Non-State,1
YEM78315,2022-12-16,2022,2,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Al Ahad,"Around 16 December 2022 (between 15 - 17 December), a landmine from unidentified previous military activity exploded in Wusab As Safil district (coded to Al Ahad) (Dhamar) killing 3 civilians including 1 child. The source claimed several landmine incidents between 15 and 17 December that killed 6 civilians including 4 children. One of them is specifically coded on 17 December and killed 3 children.",1,3,Other/Non-State,1
YEM77935,2022-12-17,2022,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Al Ahad,"On 17 December 2022, a bomb leftover from previous unidentified military activity exploded in Wusab district (coded to Wusab As Safil district at Al Ahad) (Dhamar) killing 3 children and injuring 1 other child. Sources differed as to the origin of the device (Houthi or anti-Houthi).",1,3,Other/Non-State,1
SYR109287,2022-12-17,2022,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,Civilians (Syria),7,78,Civilian targeting,Middle East,Syria,Raqes Fawqani,"On 17 December 2022, a Turkish drone conducted an airstrike targeting a civilian vehicle passing near a QSD military point, killing three civilians, including children, and one other unidentified individual, and wounding several others in Raqes Fawqani village in Aleppo countryside. 4 fatalities.",1,4,Turkey,1
SYR109201,2022-12-25,2022,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,8,Civilians (Syria),7,78,Civilian targeting,Middle East,Syria,Tanab,"On 25 December 2022, Turkish forces shelled a residential house with a guided missile, killing a 16 years old boy and injuring two others in Tanab town in Aleppo countryside. 1 fatality.",1,1,Turkey,1
UKR85978,2022-12-26,2022,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),,8,Civilians (Ukraine),7,78,Civilian targeting,Europe,Ukraine,Bilopillia,"On 26 December 2022, Russian forces shelled Bilopillia, Sumy, hitting a hospital. As a result of the shelling, a child was killed.",1,1,Russia,1
UKR145000,2022-12-26,2022,1,Political violence,Violence against civilians,Attack,Military Forces of Russia (2000-),,8,Civilians (Ukraine),7,78,Civilian targeting,Europe,Ukraine,Makiivka,"On 26 December 2022, suspected Russian forces broke into the private house and killed an entire Roma family of eight in Makiivka, Donetsk. All family members were shot to the head among the killed four children (16-yo, 9-yo, 8-yo and 1-yo). The assailants also hijacked a car but did not steal any other valuables from the house.",1,8,Russia,1
SSD917,2014-02-12,2014,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,8,Civilians (South Sudan),7,78,Civilian targeting,Eastern Africa,South Sudan,Old Guffa,"The Sudanese airforce allegedly bombed part of Maban county twice on Friday, in what was believed to be an attempt to attack the SPLA-N. In the first attack six people were killed (two men, three woman, and a child), some of whom were believed to be refugees/IDPs, while four others were wounded.",1,6,Sudan,1
NAM479,2014-03-28,2014,1,Political violence,Violence against civilians,Attack,Private Security Forces (Namibia),,8,Civilians (Namibia),7,78,Civilian targeting,Southern Africa,Namibia,Katutura,Security guards in Katutura allegedly tortured & killed a high school student after accusing him of stealing a wallet.,1,1,Namibia,1
SOM14860,2014-05-24,2014,1,Political violence,Explosions/Remote violence,Air/drone strike,AMISOM: African Union Mission in Somalia (2007-2022),,8,Al Shabaab,2,28,,Eastern Africa,Somalia,Jilib,Two KDF war planes conducted an air strike against al Shabaab controlled Jilib town on 24/5. Reports indicate that the plane had hit three different locations in the town. Two children and a woman were killed after the air strike hit a residential house. Details of injured civilians could not be established. Reports from Jilib town indicate that local residents started evacuating the town on 25/05 following series of bombardments by Kenya air forces which reportedly led to the killing and injuring of civilian populations. The IDPs were reportedly fleeing to Kismaayo and other villages. Reports suggest that al Shabaab fighters have denied their movement and even some civilians were reportedly force to return to Jilib town.,1,3,Somalia,1
PAK23108,2014-06-15,2014,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2009-2017),,8,TTP: Tehreek-i-Taliban Pakistan,2,28,,South Asia,Pakistan,Datta Khel,"Over a 100 people, including suspected. TTP militants and civilians as well as children, were killed by a US drone strike in Dattakhel on 15 June 2014. The Karachi airport attack mastermind was also reportedly among those killed.",1,100,United States,1
PAK24924,2014-11-11,2014,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2009-2017),,8,AQIS: Al Qaeda in the Indian Subcontinent,2,28,,South Asia,Pakistan,Datta Khel Post,"On 11 November 2014, a US drone strike in the forested valley called Dawa Toi near the Afghan border was targeted in Data Khel tehsil in N.Waziristan. While two senior members of AQIS were killed, 2 children also died (children of one of the militants). The children and the people inside attempted to flee after the first missile hit their house, but another missile struck the vehicle as they were leaving. Between 4 and 7 died.",1,4,United States,1
MLI473,2013-01-11,2013,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of France (2012-2017),,8,Civilians (Mali),7,78,Civilian targeting,Western Africa,Mali,Konna,Three women and one child died in French airstrikes in Kona.,1,4,France,1
MLI476,2013-01-12,2013,1,Political violence,Violence against civilians,Attack,Military Forces of France (2012-2017),,8,Civilians (Mali),7,78,Civilian targeting,Western Africa,Mali,Konna,"10 civilians were killed in the fighting between French troops and rebels in Kona on Saturday, including 3 children.",1,3,France,1
SOM10621,2013-01-15,2013,1,Political violence,Violence against civilians,Attack,AMISOM: African Union Mission in Somalia (2007-2022),,8,Civilians (Somalia),7,78,Civilian targeting,Eastern Africa,Somalia,Wanla Weyne,"AMISOM forces reportedly killed seven civilians in Jiro Yasin Village in Wanla Weyne District on 15/01. The exact motive of the killing is unclear. Local media accounts over what happened seem to differ. There are suggestions the seven - three children and four elderly persons - were killed in a crossfire as AMISOM forces battled suspected al Shabaab fighters. Others suggest the killing may have been deliberate. Following the attack, al Shanaab released a statement vowing revenge upon AMISOM over the killing of the towns civilians.",1,7,Somalia,1
SOM10637,2013-01-18,2013,1,Political violence,Violence against civilians,Attack,AMISOM: African Union Mission in Somalia (2007-2022),,8,Civilians (Somalia),7,78,Civilian targeting,Eastern Africa,Somalia,Leego,"AMISOM troops attacked a number of homes in a pre-dawn raid against the town of Leego, killing seven or eight civilians, including five children. Local leaders say that the troops attacked the homes indiscriminately, and killed camels and goats outside. The elder of the town speculated that the forces had mistaken the homes for a rebel camp.",1,7,Somalia,1
PAK41098,2013-06-19,2013,1,Political violence,Battles,Armed clash,Military Forces of India (2004-2014),Police Forces of India (2004-2014) Border Security Force,8,Military Forces of Pakistan (2013-2018),1,18,,South Asia,Pakistan,Battal,"Indian and Pakistani forces exchanged fire aross the LoC on June 19. In AJK, a girl died and her mother was injured in Battal village, Hajira tehsil, Poonch District; 2 other civilians were injured in Mandhol village, Battal sector, Hajira tehsil, Poonch District.",1,1,India,1
PAK41120,2013-10-04,2013,1,Political violence,Battles,Armed clash,Military Forces of India (2004-2014),Police Forces of India (2004-2014) Border Security Force,8,Military Forces of Pakistan (2013-2018),1,18,,South Asia,Pakistan,Goi,"Indian and Pakistani forces exchanged fire aross the LoC beginningon Oct 4. In AJK, 5 civilians were injuring and 1 infant was killed when shelling hit Goi village in Tatta Pani sector, Kotli Tehsil/District.",1,1,India,1
PAK41123,2013-10-11,2013,1,Political violence,Battles,Armed clash,Military Forces of India (2004-2014),Police Forces of India (2004-2014) Border Security Force,8,Military Forces of Pakistan (2013-2018),1,18,,South Asia,Pakistan,Tata Pani,"Indian and Pakistani forces exchanged fire across the LoC on Oct 11. In AJK, the Nikial sector of Fatehpur tehsil and the Tatti Pani sector of Kotli tehsil, Kotli District were affected. 1 boy was killed and 1 elderly civilian was injured in Red Kathaar village, Tatta Pani; 3 others were injured in Dheri Dabsi village, Nikial.",1,1,India,1
PAK21025,2013-11-25,2013,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Iran (1989-),,8,Civilians (Pakistan),7,78,Civilian targeting,South Asia,Pakistan,Tump,"A girl was killed and six people were injured when a rocket fired by Iranian border forces hit three houses in Tump town of Kech district. An official of Kech administration said that one of the houses belonged to Mullah Omer, believed to be a commander of an Iran-based religious outfit, Jaish-ul-Adl.",1,1,Iran,1
YEM78120,2023-01-03,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Operation Restoring Hope,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Al Jabaliyah,"On 3 January 2023, a cluster bomb from previous presumed Saudi-led coalition activity exploded in Al Jabaliyah (At Tuhayat, Al Hudaydah) killing 1 12-year-old boy who was walking through a farm in the area.",1,1,Other/Non-State,1
DRC28219,2023-01-06,2023,1,Strategic developments,Strategic developments,Other,Military Forces of Uganda (1986-),,8,Civilians (Democratic Republic of Congo),7,78,,Middle Africa,Democratic Republic of Congo,Dzathi,"Explosive remnants of war: On 6 January 2023, a hand-made bomb killed two children in Dzathi (Bahema-Nord, Djugu, Ituri). Another victim was injured by the blast and driven to the nearby hospital for care. Preliminary investigation of FARDC concluded that the bomb was 'abandoned' by UPDF in 2000-2002.",1,2,Other/Non-State,1
YEM78258,2023-01-10,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Iyal Mohammed,"On 10 January 2023, an explosive ordnance from previous unidentified military activity detonated in Iyal Mohammed (Nihm, Sanaa), killing 2 brothers, aged 14 and 15, while they were tending sheep in the area. 1 other civilian was also injured. Sources differed as to the origin of the mine (Houthi or anti-Houthi).",1,2,Other/Non-State,1
YEM78279,2023-01-12,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,At Tuhayta,"On 12 January 2023, an landmine from previous unidentified military activity detonated in the village of Al Jalla in the district of At Tuhayat (coded to district center At Tuhayta) (Al Hudaydah), killing 1 thirteen-year old boy who was tending sheep in the area.",1,1,Other/Non-State,1
